IMDb_ID,Year,Title,Genres,Production Companies,Director,Cast,Budget,Revenue,Rating
,1967,Adamko,['Family'],['Štúdio krátkych filmov Bratislava'],Ivan Hušťava,"['Peter Pavelka', 'Jakub Chlebko', 'Peter Rúfus', 'Eva Mária Chalupová']",0,0,0.0
,1967,Dar,[],['Krátký film – Štúdio populárno-vedeckých a náučných filmov Bratislava'],Eugen Šinko,"['Mária Hájková', 'Ivan Krivosudský', 'Dušan Blaškovič', 'Viliam Polónyi', 'Ernest Kostelník', 'Emil Novotný']",0,0,7.0
tt0239359,1967,Dvanásť,[],['Československá televízia Bratislava'],Miroslav Horňák,"['Eva Mária Chalupová', 'Ferdinand Vilím', 'Milan Kňažko', 'Emil Horváth']",0,0,0.0
,1967,Piesok do očí,['Documentary'],['Československý film Bratislava'],Eugen Šinko,[],0,0,0.0
,1967,Útek z hradu,['Documentary'],['Krátký film – Štúdio populárno-vedeckých a náučných filmov Bratislava'],Pavol Sýkora,"['František Dibarbora', 'Marián Kleis', 'Dana Lutherová', 'Peter Straka']",0,0,0.0
tt0182523,1967,The Pickpockets,"['Crime', 'Comedy']",['Štúdio hraných filmov Bratislava'],Ľudovít Filan,"['Ctibor Filčík', 'Teresa Tuszyńska', 'Rudolf Deyl', 'Jiří Holý', 'Ivan Rajniak', 'Július Vašek', 'Jozef Čierny', 'Ivan Mistrík', 'Zsuzsa Balogh', 'František Zvarík', 'Mikuláš Huba', 'Ľudovít Greššo', 'Imrich Fábry', 'Rudolf Bachlet', 'Milan Sládek', 'Ernest Kostelník', 'Dano Živojnovič', 'Igor Fábry', 'Dana Klichová', 'Zuzana Jariabková', 'Zdena Gruberová']",0,0,0.0
tt0252211,1967,Love Affairs and Heartbreaks,"['Romance', 'Music']",['Theatrical Organization of Cyprus'],Georgios Filis,"['Dimitra Dimitriadou', 'Papes Filipides', 'Pitsa Antoniades', 'Elli Kiriakidou']",0,0,0.0
tt0173624,1967,Hakob Hovnatanyan,"['Documentary', 'History']","['Yerevan Documentary Film Studio', 'Hayk Studio']",Sergei Parajanov,[],0,0,7.2
tt0063556,1968,It's Your Move,"['Comedy', 'Crime']","['Tecisa Film', 'Kinesis Films', 'Miniter']",Roberto Fizz,"['Edward G. Robinson', 'Adolfo Celi', 'Maria Grazia Buccella', 'Terry-Thomas', 'Manuel Zarzo', 'George Rigaud']",0,0,5.0
tt0145528,1968,Mother Earth,['Documentary'],['Frontera Films Irun'],Nestor Basterretxea,[],0,0,6.0
tt0342979,1968,Sexperiencias,['Drama'],[],José María Nunes,['Antonio Betancourt'],0,0,5.0
tt0182545,1968,Zázračný hlavolam,"['Family', 'Fantasy']",['Filmové studio Barrandov'],Václav Táborský,"['Antonín Vomáčka', 'Zdeněk Jánský', 'Josef Novotný', 'Martina Podéšťová', 'Miroslava Untermüllerová', 'Jan Vostrčil', 'Josef Koza', 'Pavel Landovský', 'Vladimír Stach', 'Helena Růžičková', 'Lubomír Kostelka', 'František Vicena', 'Eliška Kuchařová', 'Nina Divíšková', 'Jan Pohan', 'Václav Trégl', 'Luděk Sobota', 'Pavel Navara', 'Václav Kotva', 'Antonín Soukup', 'Jiří Růžička', 'Andrej Kvašňák', 'Bohuslav Blažek', 'J. Krameš', 'Jaroslav Bůžek', 'J. Půlpán', 'Ivan Hajniš', 'Jaroslav Šedivý', 'J. Jop', 'J. Křtěn', 'Pavel Pešta', 'M. Pokoj', 'K. Skerenčák', 'Z. Burda', 'J. Šindelářová', 'S. Urbanec', 'M. Urbancová', 'Vincenc Vávra']",0,0,0.0
tt0065006,1968,"Sun Above, Death Below","['Crime', 'Drama']",['TOHO'],Hiromichi Horikawa,"['Yûzô Kayama', 'Ruriko Asaoka', 'Masayuki Mori', 'Jun Funato', 'Shin Kishida', 'Shoichi Ozawa', 'Takashi Fujiki', 'Jun Arai']",0,0,0.0
tt0060375,1968,The Ernie Game,"['Drama', 'Crime']","['ONF | NFB', 'CBC']",Don Owen,"['Alexis Kanner', 'Judith Gault', 'Jackie Burroughs', 'Leonard Cohen', 'Derek May', 'Louis Negin', 'Anna Cameron']",0,0,4.3
tt0294520,1968,Delta de sel,[],['Les Films de la Pléiade'],Lucien Clergue,[],0,0,0.0
,1968,Mario Prassinos,[],['Les Films de la Pléiade'],Lucien Clergue,[],0,0,0.0
,1968,En skola,[],[],Eric M. Nilsson,[],0,0,0.0
,1968,Motion Parallax,[],[],David Hall,[],0,0,0.0
tt0062686,1968,Ankle Bone,"['Crime', 'Drama']",[],Guy Casaril,"['Horst Buchholz', 'Georges Géret', 'Claude Génia', 'Jürgen Draeger', 'Brigitte Grothum', 'Jean-Pierre Moulin', 'Marlène Jobert', 'Magali Noël']",0,0,5.2
tt0254981,1968,Ο Μπακαλόγατος,['Comedy'],[],Vangelis Melissinos,"['Fragiskos Manellis', 'Nikos Thiveos', 'Periklis Hristoforidis', 'Taygeti']",0,0,9.0
tt0174541,1968,Cézar a detektívi,"['Family', 'Comedy']",['Štúdio hraných filmov Bratislava'],Dimitrij Plichta,"['Juraj Michl', 'Oľga Šalagová', 'Věra Ferbasová', 'Radim Cvrček', 'Václav Lohniský', 'Zita Furková', 'Milan Lasica', 'Július Satinský', 'Hana Slivková', 'Dáša Pazderová', 'Josef Mrázek', 'Jaroslav Rozsíval', 'Božena Slabejová', 'Milivoj Uzelac', 'Štefan Winkler', 'Peter Debnár', 'Stano Dančiak', 'Slavo Drozd']",0,0,0.0
tt0179456,1968,Šahin,"['Family', 'Adventure']",['Štúdio hraných filmov Bratislava'],Ctibor Kováč,"['Jozef Budský', 'Jela Lukešová', 'Ivan Maroši', 'Július Stupák', 'Jarka Vongrejová']",0,0,0.0
tt0291771,1968,The Postman,['Drama'],['Cairo Film Production Agency'],Hussein Kamal,"['Shukry Sarhan', 'Zizi Mostafa', 'Salah Mansour', 'Soheir El Morshedy', 'Hassan Mostafa', 'Seif Abdelrahman', 'Abdel Ghani Qamar', 'Nahed Samir', 'Moshira Ismail', 'Ehsan Sherif', 'abdul aliem khatab']",0,0,6.3
tt0063738,1968,Under ditt parasoll,"['Comedy', 'Music', 'Western']",['Sven Ingvars AB'],Ragnar Frisk,"['Sven-Erik Magnusson', 'Britta Pettersson', 'Sven Svärd', 'Sven-Olof Petersson', 'Rune Bergman', 'Ingvar Karlsson', 'Carl-Axel Elfving', 'Britta Holmberg', 'Ragnar Wetter', 'Georg Adelly', 'Per Arne Knobelauch', 'Bellan Roos', 'Stellan Skantz', 'Gerhard Mohlin', 'Ingvar Hellberg', 'Lars Lennartsson', 'Evert Granholm', 'Curry Melin', 'Gösta Jonsson', 'Stellan Skantz', 'Sigvard Carlmark', 'Kent Finell', 'Inga Ålenius']",0,0,0.0
tt0294888,1968,Downtown Blues,"['Music', 'Drama']",['Toei Company'],Michio Konishi,"['Tatsuo Umemiya', 'Yumiko Nogawa', ""Shin'ichi Mori"", 'Mari Shiraki', 'Rumi Koyama', 'Kayako Sono', 'Chikku Haruno', 'Takku Haruno', 'Kiyoshi Hitomi', 'Hōsei Komatsu', 'Nobuo Kaneko', 'Senri Sakurai']",0,0,0.0
tt0226905,1968,King Size,['Animation'],['ONF | NFB'],Kaj Pindal,['Pat Burns'],0,0,0.0
tt0063609,1968,The Sixth Side of the Pentagon,['Documentary'],"['Societe pour le Lancement des Oeuvres Nouvelles (SLON)', 'France Opera Film', 'Les Films de la Pléiade']",François Reichenbach,[],0,0,6.0
tt0062282,1968,Snow Treasure,"['Action', 'Drama', 'War']",['Sagittarius Productions'],Irving Jacoby,"['Paul Austad', 'Tina Austad', 'Wilfred Breistrand', 'James Franciscus', 'Ilona Rodgers', 'Tor Stokke', 'Roald Øyen', 'Randi Kolstad']",0,0,7.0
tt0064068,1969,Funeral Parade of Roses,"['Drama', 'Crime']","['Art Theatre Guild', 'Matsumoto Production Company']",Toshio Matsumoto,"['Shinnosuke Ikehata', 'Osamu Ogasawara', 'Yoshio Tsuchiya', 'Emiko Azuma', 'Yoshihiro Katô', 'Koichi Nakamura', 'Masato Hara', 'Toyosaburo Uchiyama', 'Nagaharu Yodogawa', 'Masahiro Shinoda']",0,0,7.506
,1969,Nagasaki Blues,"['Music', 'Drama']",['Toei Company'],Ryuichi Takamori,"['Hiroki Matsukata', 'Junko Miyazono', 'Hayato Tani', 'Reiko Ôhara', 'Arihiro Fujimura', 'Harumi Sone', 'Mari Shiraki', 'Tamaki Sawa', 'Yaeko Wakamizu', 'Mina Aoe', 'Tatsuo Umemiya']",0,0,0.0
,1969,Marvel,[],[],Arthur Hall,[],0,0,6.5
tt0202311,1969,Bullet Wound,"['Crime', 'Thriller']",['TOHO'],Shirō Moritani,"['Yûzô Kayama', 'Kiwako Taichi', 'Kei Satō', 'Eiji Okada', 'Shin Kishida', 'Ralph Jesser', 'Hisako Hara', 'Kazuo Katō']",94,0,0.0
tt0127807,1969,The Screentest Girls,[],['Satyr IX Productions'],Zoltan G. Spencer,"['Phyllis Stengel', 'Mary Jane Shippen', 'Bonnie Cooper', 'Ron Dyer', 'Zoltan G. Spencer']",0,0,3.5
tt0143826,1969,Eros e Thanatos,['Drama'],"['Crown Film', 'Kik Film']",Marino Girolami,"['Enzo Andronico', 'Silvio Bagolini', 'Caterina Barbero', 'Nuccia Belletti', 'Marcello Bonini Olas', 'Pierre Cressoy', ""Solveyg D'Assunta"", 'Attilio Dottesio', 'Alberto Fogliani', 'Joshua Gabor', 'Umberto Liberati', 'Giampiero Littera', 'Folco Lulli', 'Piero Lulli', 'Maurizio Merli', 'Krista Nell', 'Daniele Vargas']",0,0,8.0
tt0064358,1969,Gallos de pelea,"['Action', 'Adventure']","['Lacy Internacional Films', 'Satpec']",Rafael Moreno Alba,"['Simón Andreu', 'Karin Meier', 'Mohamed Kouka', 'Luis Induni', 'Silvie Feit', 'Jamil Joudi', 'Dean Selmier', 'Gerome Jeffrys', 'Antonio Almorós', 'Jacques Quintard', 'Ezzedine Brika', 'Zohra Faiza', 'Guillermo Méndez', 'Antonio Jiménez Escribano']",0,0,0.0
tt0064638,1969,Marlowe,"['Crime', 'Mystery', 'Drama']","['Cherokee Productions', 'Katzka-Berne Productions', 'Metro-Goldwyn-Mayer']",Paul Bogart,"['James Garner', 'Gayle Hunnicutt', ""Carroll O'Connor"", 'Rita Moreno', 'Sharon Farrell', 'William Daniels', 'H.M. Wynant', 'Jackie Coogan', 'Christopher Cary', 'Bruce Lee', 'Kenneth Tobey', 'Mary Charlotte Wilcox', 'George Tyne', 'Corinne Camacho', 'Paul Stevens', 'Roger Newman']",0,0,6.0
,1969,It All Goes to Show,['Comedy'],['Bayford Films'],Francis Searle,"['Arthur Lowe', 'Bill Maynard', 'Sheila Keith', 'Tim Barrett', 'Valerie Van Ost', 'Norman Pitt']",0,0,0.0
,1969,Calmly Die,[],[],István Dárday,[],0,0,0.0
,1969,Öregek,[],[],György Fehér,[],0,0,0.0
tt0288682,1969,The Dead Brother's Oath,"['Drama', 'Fantasy']",['Athina Films'],Elias Kambitis,"['Roula Kostara', 'Violetta Souli', 'Giorgos Oikonomou', 'Marika Mavropoulou', 'Anna Iasonidou', 'Giorgos Gianniotis', 'Andreas Tsakalis', 'Antonis Koufogiannis']",0,0,0.0
tt8735998,1969,Miramar,['Drama'],[],Kamal El Sheikh,"['Shadia', 'Youssef Wahby', 'Abu Bakr Ezzat', 'Yousuf Shaaban', 'Emad Hamdy', 'Abdel Moneim Ibrahim', 'Nadia El Gendy', 'Nazim Sharawy']",0,0,7.8
tt0197943,1969,Technik der körperlichen Liebe,[],['Gemini Film'],Dietrich Krausser,"['Annelie Gebhardt', 'Eva Carroll', 'Tony Carroll', 'Werner Sippel']",0,0,0.0
tt0064792,1969,Passion Fever,['Drama'],['Mostest Productions Inc.'],Stelios Jackson,"['Panos Kateris', 'Theano Ioannidou', 'Katerina Helmy', 'Kostas Darras', 'Pericles Saridakis', 'Dora Brania', 'Eleni Anousaki', 'Marie France', 'Aggela Giouranti', 'Thanasis Stiliaras']",0,0,3.833
,1969,And on the Eighth Day,[],[],Richard Broad,[],0,0,0.0
tt0064425,1969,Hibernatus,"['Comedy', 'Science Fiction']","['Gaumont', 'Rizzoli Film']",Édouard Molinaro,"['Louis de Funès', 'Claude Gensac', 'Bernard Alane', 'Olivier de Funès', 'Paul Préboist', 'Martine Kelly', 'Claude Piéplu', 'Michael Lonsdale', 'Harry-Max', 'Evelyne Dassas', 'Monita Derrieux', 'Annick Alane', 'Jacques Legras', 'Pascal Mazzotti', 'Yves Vincent', 'Eliette Gensac']",0,0,6.8
tt0064861,1969,This Man Must Die,"['Drama', 'Thriller']","['Les Films La Boétie', 'Rizzoli Film']",Claude Chabrol,"['Michel Duchaussoy', 'Caroline Cellier', 'Jean Yanne', 'Marc Di Napoli', 'Anouk Ferjac', 'Louise Chevalier', 'Guy Marly', 'Lorraine Rainer', 'Stéphane Di Napoli', 'Dominique Zardi', 'Raymone', 'Michel Charrel', 'Bernard Papineau', 'Jacques Masson', 'Maurice Pialat', 'Jean-Louis Maury']",0,0,7.5
tt0065234,1969,Z,"['Thriller', 'History', 'Drama']",['Valoria Films'],Costa-Gavras,"['Yves Montand', 'Irene Papas', 'Jean-Louis Trintignant', 'Jacques Perrin', 'Charles Denner', 'François Périer', 'Bernard Fresson', 'Pierre Dux', 'Georges Géret', 'Magali Noël', 'Marcel Bozzuffi', 'Julien Guiomar', 'Renato Salvatori', 'Jean Bouise', 'Clotilde Joano', 'Maurice Baquet', 'Habib Reda', 'Hassan El-Hassani', 'Gérard Darrieu', 'Jean-Pierre Miquel', 'Sid Ahmed Agoumi', 'Jean Dasté', 'Van Doude', 'Jean-François Gobbi', 'Guy Mairesse', 'Andrée Tainsy', 'Eva Simonet', 'François Chaumette', 'Allel El Mouhib', 'José Artur', 'Raoul Coutard', 'Steve Gadler', 'Gabriel Jabbour', 'Georges Rouquier']",0,83305,7.8
tt0176164,1969,A Midsummer Night's Dream,['Comedy'],[],Jean-Christophe Averty,"['Claude Jade', 'Christine Delaroche', 'Jean-Claude Drouot', 'Christiane Minazzoli', 'Michel Ruhl', 'Dominique Seriana', 'Marie Versini', 'Benoît Allemane', 'Michel Muller']",0,0,10.0
tt0420544,1970,The Children's Building Site,"['Documentary', 'History']",['Jean Harlez Films'],Jean Harlez,[],0,0,0.0
,1970,Un Séjour,['Documentary'],[],Carlos Diegues,[],0,0,0.0
tt0284376,1970,Where Are You?,['Drama'],['ONF | NFB'],Gilles Groulx,"['Jean-Claude Bernard', 'Diane Bernatchez', 'Georges Dor', 'Danielle Jourdan', 'Mouffe', 'Marjolaine Tugeon', 'Stéphane Venne']",0,0,6.0
tt0254131,1970,Aristotelis the Lightweight,['Comedy'],['D. K. Films'],Giorgos Petridis,"['Nikos Stavridis', 'Mimis Fotopoulos', 'Katerina Yioulaki', 'Vana Lekarakou', 'Sofi Zanninou', 'Rena Pashalidou', 'Vasilis Malouhos', 'Makis Demiris', 'Marina Pavlidou', 'Babis Anthopoulos', 'Dimitra Nomikou']",0,0,4.6
tt0066026,1970,M*A*S*H,"['Comedy', 'Drama', 'War']","['Aspen Productions (I)', 'Ingo Preminger Productions', '20th Century Fox']",Robert Altman,"['Donald Sutherland', 'Elliott Gould', 'Tom Skerritt', 'Sally Kellerman', 'Robert Duvall', 'Roger Bowen', 'René Auberjonois', 'David Arkin', 'Jo Ann Pflug', 'Gary Burghoff', 'Fred Williamson', 'Michael Murphy', 'Indus Arthur', 'Ken Prymus', 'Bobby Troup', 'Kim Atwood', 'Timothy Brown', 'John Schuck', 'Dawne Damon', 'Carl Gottlieb', 'Tamara Wilcox-Smith', 'G. Wood', 'Bud Cort', 'Danny Goldman', 'Corey Fischer', 'Sylvester Stallone', 'Stephen Altman', 'Jerry Jones', 'James B. Douglas', 'Gerry Okuneff', 'Cathleen Cordell']",3500000,81600000,6.971
tt0154169,1970,The Golden Ass,['Comedy'],"['Filmes', ""Office National pour le Commerce et l'Industrie Cinématographique (ONCIC)""]",Sergio Spina,"['Samy Pavel', 'Barbara Bouchet', 'Marisa Fabbri', 'John Steiner', 'Dada Gallotti', 'Paolo Poli', 'Luigi Bonos', 'Enzo Fiermonte', 'Lorenzo Piani', 'Leopoldo Trieste', 'Steffen Zacharias', 'Anna Zinnemann', 'Angelo Casadei']",0,0,0.0
,1970,The Moebius Flip,"['Documentary', 'Adventure']",['Summit Films'],Barry Corbet,"['Arthur Furrer', 'Roger Staub']",0,0,9.0
tt0065378,1970,May Morning,['Thriller'],['Mondial Televisione Film'],Ugo Liberatore,"['Jane Birkin', 'Alessio Orano', 'John Steiner', 'Rossella Falk', 'Micaela Pignatelli', 'Edda Di Benedetto', 'Ian Sinclair', 'Bianca Maria Corbella', 'Carlo Spadoni', 'John Gayford', 'Susan Jones', 'Ben Etoria']",0,0,6.5
tt0064847,1970,Prologue,['Drama'],['ONF | NFB'],Robin Spry,"['John Robbe', 'Elaine Malus', 'Gary Rader', 'Christopher Cordeaux', 'Peter Cullen', 'Henry Gamer', 'Victor Knight']",106180,0,0.0
tt0153784,1970,Who Killed Cock Robin?,[],[],Don Jones,"['Bert Lewison', 'Neola Graef', 'Maria Arnold', 'Stephanie Sarver']",0,0,2.0
tt0171578,1970,Nightmares,"['Music', 'Fantasy', 'TV Movie']","['Československá televize Praha', 'Krátký film Praha']",Juraj Herz,"['Naďa Urbánková', 'Petr Čepek', 'Věra Nerušilová', 'Olga Novotná']",0,0,0.0
tt0065691,1970,En un mundo diferente,"['Comedy', 'Science Fiction']","['Cinematográfica Ronte S.A.', 'Cepicsa']",Pedro Olea,"['Juan Pardo', 'Junior', 'Maribel Martín', 'Concha Rabal', 'Francisco Merino', 'Luis Peña']",0,0,0.0
tt0216714,1970,Dirty Pool,['Drama'],['Distribpix'],Ed Stevens,"['Neola Graef', 'Uschi Digard', 'Marland Proctor']",0,0,0.0
tt1416733,1970,Kasturi Nivasa,[],[],S. K. Bhagavan,"['Dr. Rajkumar', 'Baby Rani', 'Jayanthi', 'Aarathi']",0,0,0.0
,1970,Мавпа з острова Саругасіма,[],[],,[],0,0,7.0
,1970,Catalan Poets,['Documentary'],[],Pere Portabella,"['Agustí Bartra', 'Joan Oliver', 'Salvador Espriu', 'Joan Brossa', 'Francesc Vallverdú', 'Gabriel Ferrater']",0,0,0.0
tt0246992,1970,Ohnsorg Theater - Trautes Heim,['Comedy'],"['NDR', 'Ohnsorg-Theater']",Alfred Johst,"['Heidi Mahler', 'Jürgen Pooch', 'Otto Lüthje', 'Heidi Kabel', 'Ernst Grabbe', 'Hilde Sicks', 'Werner Riepel', 'Rudolf Möller']",0,0,0.0
tt0066113,1970,"My Lover, My Son",['Drama'],['Metro-Goldwyn-Mayer'],John Newland,"['Romy Schneider', 'Donald Houston', 'Dennis Waterman', 'Patricia Brake', 'Peter Sallis', 'Alexandra Bastedo']",0,0,5.1
tt0065951,1970,Strogoff,"['Adventure', 'History']","['Sancrosiap', 'Les Films Corona', 'CCC-Filmkunst', 'Boyana Film Studios']",Eriprando Visconti,"['John Phillip Law', 'Mimsy Farmer', 'Hiram Keller', 'Delia Boccardo', 'Kurt Meisel', 'Elisabeth Bergner', 'Christian Marin', 'Herbert Fux']",0,0,5.0
tt0406217,1970,Strange Affinity,['Drama'],[],Kaneto Shindō,"['Nobuko Otowa', 'Kiwako Taichi', 'Jiro Daimaru', 'Daigo Kusano', 'Hideo Kanze', 'Taiji Tonoyama']",0,0,0.0
tt0067128,1971,Get Carter,"['Crime', 'Thriller']","['Metro-Goldwyn-Mayer', 'Metro-Goldwyn-Mayer British Studios']",Mike Hodges,"['Michael Caine', 'Ian Hendry', 'Britt Ekland', 'John Osborne', 'Tony Beckley', 'George Sewell', 'Geraldine Moffat', 'Rosemarie Dunham', 'Petra Markham', 'Alun Armstrong', 'Bryan Mosley', 'Glynn Edwards', 'Bernard Hepton', 'Terence Rigby', 'John Bindon', 'Godfrey Quigley', 'Kevin Brennan', 'Maxwell Deas', 'Liz McKenzie', 'John Hussey', 'Ben Aris', 'Kitty Atwood', 'Denea Wilde', 'Geraldine Sherman', 'Joy Merlyn', 'Yvonne Miklosh', 'Alan Hockey', 'Karl Howard', 'Allan Surtees', 'John Quarmby', 'Ellis Dale', 'Alexander Morton', 'Terence Plummer', 'Doug Archell', 'Dorothy White']",1814462,0,7.038
tt0184544,1971,El habilitado,['Drama'],[],Jorge Cedron,"['Héctor Alterio', 'Billy Cedrón', 'Ana María Picchio', 'Walter Vidarte']",0,0,6.3
tt0190651,1971,Por los senderos del libertador,"['History', 'Documentary']",[],Jorge Cedron,"['Héctor Alterio', ""Fernando 'Tacholas' Iglesias"", 'Gianni Lunadei', 'Luis Barrón']",0,0,0.0
,1971,On the Road to Camardie,[],['Les Films de la Pléiade'],Lucien Clergue,[],0,0,0.0
tt0067543,1971,Where Are You Going Koumba?,['Drama'],[],Simon Augé,[],0,0,0.0
tt0171071,1971,Anlauf,[],['DEFA'],Egon Günther,"['Jutta Hoffmann', 'Eberhard Esche', 'Fred Düren', 'Klaus Piontek', 'Erik S. Klein', 'Mathilde Danegger', 'Dieter Franke', 'Heidemarie Wenzel', 'Eckhard Bilz', 'Walter Lendrich', 'Günter Neumann', 'Gerit Kling']",0,0,0.0
tt0065465,1971,Die Bettwurst,"['Romance', 'TV Movie']","['Rosa von Praunheim Filmproduktion', 'ZDF']",Rosa von Praunheim,"['Dietmar Kracht', 'Luzi Kryn', 'Steven Adamczewski']",0,0,5.3
tt0067005,1971,Doing Their Thing,[],['Ghana Film Industry Corporation'],Bernard Odjidja,['Charlotte Dada'],0,0,0.0
tt0067228,1971,One of Those Things,['Drama'],['Nordisk Film Denmark'],Erik Balling,"['Judy Geeson', 'Roy Dotrice', 'Ann Firbank', 'Heihachirô Ôkawa', 'Frederick Jaeger', 'Geoffrey Chater', 'Yvette Dotrice', 'Wayne Rodda']",0,0,0.0
tt0066866,1971,The Bug Killer,"['Comedy', 'Drama']",['Film Danas'],Milan Jelić,"['Dragan Radulović', 'Danilo ""Bata"" Stojković', 'Radmila Savićević', 'Gizela Vuković', 'Žarko Bajić', 'Dušan Janićijević', 'Zlata Petković', 'Milan Srdoč', 'Živka Matić', 'Melita Bihali', 'Milan Jelić', 'Ljerka Draženović', 'Toma Kuruzović', 'Jovanka Kotlajić', 'Vojislav Mićović', 'Ljubomir Ćipranić']",0,0,5.2
tt0265851,1971,Sunday Father,"['Romance', 'Comedy']",['Filmové studio Barrandov'],Jaroslav Mach,"['Svatopluk Matyáš', 'Zdena Machálková', 'Regina Rázlová', 'Radovan Lukavský', 'Zora Božinová', 'Milena Dvorská', 'Antonín Navrátil', 'Stanislav Hájek', 'Jan Lorman', 'Vladimír Jedenáctík', 'Karel Bělohradský', 'Jiřina Součková', 'Jarmila Šmídová', 'Jaromír Vaculík']",0,0,0.0
tt0068984,1971,My Old Man's Place,"['War', 'Drama']",['Philip A. Waxman Productions Inc.'],Edwin Sherin,"['Arthur Kennedy', 'Mitchell Ryan', 'William Devane', 'Michael Moriarty', 'Topo Swope', 'Lloyd Gough', 'Ford Rainey', 'Peter Donat', 'Sandra Vacey', 'Paula Kauffman', 'Eve Marchand', 'Bud Walls', 'Harvey Brumfield']",0,0,6.8
tt0299541,1971,Birdie,['Comedy'],['Paramount-Orion Filmproduktion'],Hubert Frank,"['Susanne Uhlen', 'Walter Wilz', 'Inga Seyric', 'Philipp Sonntag', 'Hans Quest', 'Gisela Becker', 'Marlène Appelt', 'Kothesa Bhuya', 'Jochen Busse', 'Johannes Buzalski', 'Hannelore Cremer', 'Hans Fries', 'Wilhelm Meyer', 'Carl Möhner', 'Karl-Heinz Peters']",0,0,0.0
tt0177065,1971,Olesya,['Drama'],['Dovzhenko Film Studios'],Borys Ivchenko,"['Lyudmila Chursina', 'Boryslav Brondukov', 'Gennadi Voropayev', 'Anatoli Barchuk', 'Mariya Kapnist', 'Vladimir Volkov', 'Lev Perfilov', 'Anatoly Yurchenko', 'Yuri Gavrilyuk', 'Nina Reus']",0,0,7.0
tt0179741,1971,Black Seed,"['War', 'Drama']",['Vardar Film'],Kiril Cenevski,"['Darko Damevski', 'Aco Jovanovski', 'Risto Šiškov', 'Pavle Vuisić', 'Voja Mirić', 'Mite Grozdanov', 'Nenad Milosavljević', 'Vukan Dimevski', 'Dimitar Hristov', 'Nikola Kajčevski']",0,0,5.8
tt0146239,1971,Le retour de l'immaculée conception,['Drama'],[],André Forcier,"['André Forcier', 'Jacques Chenail', 'Julie Lachapelle', 'Jacques Marcotte', 'Monique Simard', 'Fernand Roy', 'Pierre Caron', 'Paul-André Cartier', 'Arthème Chenail', 'Pierre David', 'Michèle Dion', 'André Gagnon', 'Jacques Labonté', 'Micheline Roberge', 'Diane Rousseau']",0,0,0.0
,1971,David Lean: A Self Portrait,['Documentary'],"['Thomas Craven Film Corporation', 'Pyramid Films']",Thomas Craven,"['David Lean', 'Robert Bolt', 'Anthony Havelock-Allan', 'Freddie Young', 'Sam Spiegel']",0,0,0.0
tt7449142,1971,Mard-e hezar labkhand,"['Drama', 'Romance']",[],Syamak Yasami,"['Mohamad Ali Fardin', 'Zahra Hatami', 'Rafi Halati', 'Giti Forouhar', 'Arman']",0,0,0.0
tt0259441,1971,Mon oeil,"['Comedy', 'Drama']",['Films J.P. Lefebvre'],Jean Pierre Lefebvre,"['Denys Arcand', 'Céline Bernier', 'Lucille Bélanger', 'Raôul Duguay', 'André Leduc', 'Andrée Paul']",0,0,0.0
tt0123047,1971,Drama from the Old Life,['Drama'],"['Lenfilm', 'Pervoe Tvorcheskoe Obyedinenie']",Ilya Averbakh,"['Yelena Solovey', 'Yevgeni Perov', 'Sofya Pavlova', 'Lyudmila Arinina', 'Rasmi Dzhabrailov', 'Feliks Antipov', 'Aleksandr Demyanenko', 'Aleksandr Afanasev', 'Viktor Ilichyov', 'Nikolay Kuzmin', 'Pyotr Merkuryev', 'Lyudmila Staritsyna', 'Roman Filippov']",0,0,7.0
tt0068995,1972,Neither by Day Nor by Night,"['War', 'Drama']",['Slonim Film Productions'],Steven Hilliard Stern,"['Zalman King', 'Miriam Bernstein-Cohen', 'Dalia Friedland', 'Edward G. Robinson', 'Misha Asherov', 'Haim Anitar', 'Eli Cohen', 'Mona Silberstein']",0,0,0.0
tt0068269,1972,Swingin' Models,[],['City Film'],Ralf Gregan,"['Rena Bergen', 'Hans Walter Clasen', 'Elfi Estell', 'Bianca Herr', 'Joachim Ruschke', 'Ingrid Steeger', 'Claus Tinney', 'Siegfried Unruh', 'Vanessa von Brandenburg', 'Angelica Wehbeck', 'Conchita Álvarez']",0,0,5.0
tt0504354,1972,The Banana Splits in Hocus Pocus Park,"['Animation', 'Adventure', 'Comedy']","['Filmation Associates', 'Hanna-Barbera Productions']",William Hanna,"['Daws Butler', 'Joan Gerber', 'Allan Melvin', 'Howard Morris', 'Michele Tobin', 'Paul Winchell']",0,0,5.2
